id,samp_date,spectrum,YC,YB,habitat,area,sex,age
G14,17.06.15,GT_AMAR_0665,0.619760058,14.86147718,Forest,Goteborg,2,1yr
G14,17.06.15,GT_AMAR_0666,0.477185037,15.63262938,Forest,Goteborg,2,1yr
G15,17.06.15,GT_AMAR_0667,0.645391631,14.76245577,Forest,Goteborg,2,1yr
G15,17.06.15,GT_AMAR_0668,0.592448906,15.30637467,Forest,Goteborg,2,1yr
G15,17.06.15,GT_AMAR_0669,0.63309586,12.59176925,Forest,Goteborg,2,1yr
G15,17.06.15,GT_AMAR_0670,0.546576966,14.54616862,Forest,Goteborg,2,1yr
G15,17.06.15,GT_AMAR_0671,0.643407408,14.18178704,Forest,Goteborg,2,1yr
G15,17.06.15,GT_AMAR_0672,0.629949183,13.86845273,Forest,Goteborg,2,1yr
G16,17.06.15,GT_AMAR_0673,0.352967151,17.13259403,Forest,Goteborg,2,1yr
G16,17.06.15,GT_AMAR_0674,0.43923202,18.08495936,Forest,Goteborg,2,1yr
G16,17.06.15,GT_AMAR_0675,0.400908033,15.43022577,Forest,Goteborg,2,1yr
G16,17.06.15,GT_AMAR_0676,0.364512747,16.72019509,Forest,Goteborg,2,1yr
G16,17.06.15,GT_AMAR_0677,0.377481762,17.13967231,Forest,Goteborg,2,1yr
G16,17.06.15,GT_AMAR_0678,0.332415083,14.65463078,Forest,Goteborg,2,1yr
G17,17.06.15,GT_AMAR_0679,0.583888083,15.12927213,Forest,Goteborg,1,1yr
G17,17.06.15,GT_AMAR_0680,0.570437866,14.86386475,Forest,Goteborg,1,1yr
G17,17.06.15,GT_AMAR_0681,0.603731342,13.48474503,Forest,Goteborg,1,1yr
G17,17.06.15,GT_AMAR_0682,0.491671123,15.12871352,Forest,Goteborg,1,1yr
G17,17.06.15,GT_AMAR_0683,0.529827075,16.77960496,Forest,Goteborg,1,1yr
G17,17.06.15,GT_AMAR_0684,0.731377117,15.42601482,Forest,Goteborg,1,1yr
G18,17.06.15,GT_AMAR_0685,0.548029429,14.17715915,Forest,Goteborg,2,1yr
G18,17.06.15,GT_AMAR_0686,0.510552911,16.72409091,Forest,Goteborg,2,1yr
G18,17.06.15,GT_AMAR_0687,0.630759394,12.98599723,Forest,Goteborg,2,1yr
G18,17.06.15,GT_AMAR_0688,0.673280849,15.74800414,Forest,Goteborg,2,1yr
G18,17.06.15,GT_AMAR_0689,0.470798999,13.0904808,Forest,Goteborg,2,1yr
G18,17.06.15,GT_AMAR_0690,0.528658709,13.64438755,Forest,Goteborg,2,1yr
G19,17.06.15,GT_AMAR_0691,0.487278862,16.30138844,Forest,Goteborg,1,1yr
G19,17.06.15,GT_AMAR_0692,0.707543205,17.54610972,Forest,Goteborg,1,1yr
G19,17.06.15,GT_AMAR_0693,0.609061548,16.15951282,Forest,Goteborg,1,1yr
G19,17.06.15,GT_AMAR_0694,0.558955832,15.90012891,Forest,Goteborg,1,1yr
G19,17.06.15,GT_AMAR_0695,0.513103294,17.82846839,Forest,Goteborg,1,1yr
G19,17.06.15,GT_AMAR_0696,0.524428464,15.79189214,Forest,Goteborg,1,1yr
G2,16.06.15,GT_AMAR_0589,0.626380127,10.69863416,Urban,Goteborg,2,2yr+
G2,16.06.15,GT_AMAR_0590,0.546506583,11.87138673,Urban,Goteborg,2,2yr+
G2,16.06.15,GT_AMAR_0591,0.569300769,9.066237346,Urban,Goteborg,2,2yr+
G2,16.06.15,GT_AMAR_0592,0.566729863,10.7712182,Urban,Goteborg,2,2yr+
G2,16.06.15,GT_AMAR_0593,0.557440845,12.12198667,Urban,Goteborg,2,2yr+
G2,16.06.15,GT_AMAR_0594,0.510606089,11.91001553,Urban,Goteborg,2,2yr+
G20,17.06.15,GT_AMAR_0697,0.602807945,11.56253332,Forest,Goteborg,1,1yr
G20,17.06.15,GT_AMAR_0698,0.610546527,14.18533428,Forest,Goteborg,1,1yr
G20,17.06.15,GT_AMAR_0699,0.576882295,12.42426219,Forest,Goteborg,1,1yr
G20,17.06.15,GT_AMAR_0700,0.548891336,10.00428961,Forest,Goteborg,1,1yr
G20,17.06.15,GT_AMAR_0701,0.64290233,11.95552537,Forest,Goteborg,1,1yr
G20,17.06.15,GT_AMAR_0702,0.611472522,12.98553503,Forest,Goteborg,1,1yr
G21,17.06.15,GT_AMAR_0703,0.680402526,13.00701835,Forest,Goteborg,1,2yr+
G21,17.06.15,GT_AMAR_0704,0.444304698,13.32490883,Forest,Goteborg,1,2yr+
G21,17.06.15,GT_AMAR_0705,0.721873968,14.42007052,Forest,Goteborg,1,2yr+
G21,17.06.15,GT_AMAR_0706,0.63318617,12.063112,Forest,Goteborg,1,2yr+
G21,17.06.15,GT_AMAR_0707,0.705731668,13.27515975,Forest,Goteborg,1,2yr+
G21,17.06.15,GT_AMAR_0708,0.695661023,11.64700341,Forest,Goteborg,1,2yr+
G22,17.06.15,GT_AMAR_0709,0.71625946,16.00067861,Forest,Goteborg,2,2yr+
G22,17.06.15,GT_AMAR_0710,0.689496722,14.86561971,Forest,Goteborg,2,2yr+
G22,17.06.15,GT_AMAR_0711,0.730945426,14.70404551,Forest,Goteborg,2,2yr+
G22,17.06.15,GT_AMAR_0712,0.731142393,17.13235,Forest,Goteborg,2,2yr+
G22,17.06.15,GT_AMAR_0713,0.745962722,15.04052033,Forest,Goteborg,2,2yr+
G22,17.06.15,GT_AMAR_0714,0.761353616,14.99904621,Forest,Goteborg,2,2yr+
G3,16.06.15,GT_AMAR_0595,0.367610336,15.74384971,Urban,Goteborg,1,1yr
G3,16.06.15,GT_AMAR_0596,0.406071908,14.63674477,Urban,Goteborg,1,1yr
G3,16.06.15,GT_AMAR_0597,0.468362853,17.24258445,Urban,Goteborg,1,1yr
G3,16.06.15,GT_AMAR_0598,0.650482506,16.31829359,Urban,Goteborg,1,1yr
G3,16.06.15,GT_AMAR_0599,0.554988814,15.50093305,Urban,Goteborg,1,1yr
G3,16.06.15,GT_AMAR_0600,0.556550939,16.99885611,Urban,Goteborg,1,1yr
G4,16.06.15,GT_AMAR_0601,0.567385888,13.28987987,Urban,Goteborg,2,1yr
G4,16.06.15,GT_AMAR_0602,0.439457658,12.91787765,Urban,Goteborg,2,1yr
G4,16.06.15,GT_AMAR_0603,0.631299542,14.31964676,Urban,Goteborg,2,1yr
G4,16.06.15,GT_AMAR_0604,0.45611565,13.75057401,Urban,Goteborg,2,1yr
G4,16.06.15,GT_AMAR_0605,0.471684604,13.30577854,Urban,Goteborg,2,1yr
G4,16.06.15,GT_AMAR_0606,0.509475609,13.62009838,Urban,Goteborg,2,1yr
G5,16.06.15,GT_AMAR_0607,0.722660663,12.72478608,Urban,Goteborg,2,1yr
G5,16.06.15,GT_AMAR_0608,0.675205045,13.71618221,Urban,Goteborg,2,1yr
G5,16.06.15,GT_AMAR_0609,0.730521042,12.23558267,Urban,Goteborg,2,1yr
G5,16.06.15,GT_AMAR_0610,0.687744621,12.06568307,Urban,Goteborg,2,1yr
G5,16.06.15,GT_AMAR_0611,0.653342604,11.66174847,Urban,Goteborg,2,1yr
G5,16.06.15,GT_AMAR_0612,0.569204934,12.19863542,Urban,Goteborg,2,1yr
G6,16.06.15,GT_AMAR_0613,0.562860353,10.9237372,Urban,Goteborg,2,1yr
G6,16.06.15,GT_AMAR_0614,0.601648257,12.96931716,Urban,Goteborg,2,1yr
G6,16.06.15,GT_AMAR_0615,0.565756004,10.20384652,Urban,Goteborg,2,1yr
G6,16.06.15,GT_AMAR_0616,0.563405934,10.660399,Urban,Goteborg,2,1yr
G6,16.06.15,GT_AMAR_0617,0.716153128,9.946371333,Urban,Goteborg,2,1yr
G6,16.06.15,GT_AMAR_0618,0.513941649,13.54649883,Urban,Goteborg,2,1yr
G7,16.06.15,GT_AMAR_0619,0.639722012,19.44652016,Urban,Goteborg,1,2yr+
G7,16.06.15,GT_AMAR_0620,0.653387171,16.85573438,Urban,Goteborg,1,2yr+
G7,16.06.15,GT_AMAR_0621,0.637682067,20.06782437,Urban,Goteborg,1,2yr+
G7,16.06.15,GT_AMAR_0622,0.753190217,20.6960316,Urban,Goteborg,1,2yr+
G7,16.06.15,GT_AMAR_0623,0.635453461,18.51150233,Urban,Goteborg,1,2yr+
G7,16.06.15,GT_AMAR_0624,0.701276869,20.28250757,Urban,Goteborg,1,2yr+
G8,16.06.15,GT_AMAR_0625,0.559899362,12.30724001,Urban,Goteborg,2,2yr+
G8,16.06.15,GT_AMAR_0626,0.49255047,13.84155035,Urban,Goteborg,2,2yr+
G8,16.06.15,GT_AMAR_0627,0.641664836,12.10961257,Urban,Goteborg,2,2yr+
G8,16.06.15,GT_AMAR_0628,0.566745237,13.14503082,Urban,Goteborg,2,2yr+
G8,16.06.15,GT_AMAR_0629,0.610630621,12.76454326,Urban,Goteborg,2,2yr+
G8,16.06.15,GT_AMAR_0630,0.637083584,13.37303194,Urban,Goteborg,2,2yr+
G9,16.06.15,GT_AMAR_0631,0.395354028,13.51258718,Urban,Goteborg,2,1yr
G9,16.06.15,GT_AMAR_0632,0.401575261,13.96309763,Urban,Goteborg,2,1yr
G9,16.06.15,GT_AMAR_0633,0.384988081,13.32782948,Urban,Goteborg,2,1yr
G9,16.06.15,GT_AMAR_0634,0.528640156,14.15960221,Urban,Goteborg,2,1yr
G9,16.06.15,GT_AMAR_0635,0.465318902,13.29870669,Urban,Goteborg,2,1yr
G9,16.06.15,GT_AMAR_0636,0.539346528,13.57158732,Urban,Goteborg,2,1yr
LI01,24.09.14,GT_AMAR_0379,0.819502266,17.58526562,Urban,Lisbon,1,2yr+
LI01,24.09.14,GT_AMAR_0380,0.609452494,16.04740963,Urban,Lisbon,1,2yr+
LI01,24.09.14,GT_AMAR_0381,0.69859836,16.63644031,Urban,Lisbon,1,2yr+
LI01,24.09.14,GT_AMAR_0382,0.733274993,17.65810561,Urban,Lisbon,1,2yr+
LI01,24.09.14,GT_AMAR_0383,0.674469737,16.86160018,Urban,Lisbon,1,2yr+
LI01,24.09.14,GT_AMAR_0384,0.585609663,16.94663883,Urban,Lisbon,1,2yr+
LI02,24.09.14,GT_AMAR_0385,0.195257706,15.39381776,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_0386,0.217196755,14.94188011,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_0387,0.156305351,15.06495314,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_0388,0.197334043,13.45964759,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_0389,0.122488857,15.44631289,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_0390,0.168736602,14.05778242,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_1435,0.103929813,13.93299834,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_1436,0.189576419,15.63701277,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_1437,0.209476722,15.37304401,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_1438,0.135361029,14.83480344,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_1439,0.125384949,13.70689653,Urban,Lisbon,2,1yr
LI02,24.09.14,GT_AMAR_1440,0.206199819,14.79940004,Urban,Lisbon,2,1yr
LI03,24.09.14,GT_AMAR_0391,0.620120204,13.17437853,Urban,Lisbon,1,2yr+
LI03,24.09.14,GT_AMAR_0392,0.810401592,14.05713329,Urban,Lisbon,1,2yr+
LI03,24.09.14,GT_AMAR_0393,0.676721838,13.38790682,Urban,Lisbon,1,2yr+
LI03,24.09.14,GT_AMAR_0394,0.692207749,12.41710843,Urban,Lisbon,1,2yr+
LI03,24.09.14,GT_AMAR_0395,0.637009741,14.4786806,Urban,Lisbon,1,2yr+
LI03,24.09.14,GT_AMAR_0396,0.672017515,13.52853185,Urban,Lisbon,1,2yr+
LI05,24.09.14,GT_AMAR_0397,0.416951482,13.13253593,Urban,Lisbon,2,2yr+
LI05,24.09.14,GT_AMAR_0398,0.36504244,12.83282231,Urban,Lisbon,2,2yr+
LI05,24.09.14,GT_AMAR_0399,0.37998615,14.06821511,Urban,Lisbon,2,2yr+
LI05,24.09.14,GT_AMAR_0400,0.49078076,14.107604,Urban,Lisbon,2,2yr+
LI05,24.09.14,GT_AMAR_0401,0.594777242,13.39004721,Urban,Lisbon,2,2yr+
LI05,24.09.14,GT_AMAR_0402,0.567889542,14.75271945,Urban,Lisbon,2,2yr+
LI07,24.09.14,GT_AMAR_0403,0.277136745,14.43390749,Urban,Lisbon,1,1yr
LI07,24.09.14,GT_AMAR_0404,0.278075023,13.6580695,Urban,Lisbon,1,1yr
LI07,24.09.14,GT_AMAR_0405,0.196978824,14.17189858,Urban,Lisbon,1,1yr
LI07,24.09.14,GT_AMAR_0406,0.231048706,13.85691208,Urban,Lisbon,1,1yr
LI07,24.09.14,GT_AMAR_0407,0.256669986,16.02464678,Urban,Lisbon,1,1yr
LI07,24.09.14,GT_AMAR_0408,0.182057926,15.21414884,Urban,Lisbon,1,1yr
LI08,24.09.14,GT_AMAR_0409,0.36207756,13.91529845,Urban,Lisbon,2,1yr
LI08,24.09.14,GT_AMAR_0410,0.37335153,14.07480465,Urban,Lisbon,2,1yr
LI08,24.09.14,GT_AMAR_0411,0.405585874,14.71809137,Urban,Lisbon,2,1yr
LI08,24.09.14,GT_AMAR_0412,0.259316825,14.00827338,Urban,Lisbon,2,1yr
LI08,24.09.14,GT_AMAR_0413,0.219254393,12.47233809,Urban,Lisbon,2,1yr
LI08,24.09.14,GT_AMAR_0414,0.193924147,14.14466864,Urban,Lisbon,2,1yr
LI09,25.09.14,GT_AMAR_0415,0.304513803,13.17721446,Urban,Lisbon,1,2yr+
LI09,25.09.14,GT_AMAR_0416,0.331802968,13.1263324,Urban,Lisbon,1,2yr+
LI09,25.09.14,GT_AMAR_0417,0.22745579,11.81270675,Urban,Lisbon,1,2yr+
LI09,25.09.14,GT_AMAR_0418,0.348747426,12.55005222,Urban,Lisbon,1,2yr+
LI09,25.09.14,GT_AMAR_0419,0.346767295,12.92384087,Urban,Lisbon,1,2yr+
LI09,25.09.14,GT_AMAR_0420,0.273893106,13.28260302,Urban,Lisbon,1,2yr+
LI10,25.09.14,GT_AMAR_0421,0.812080121,14.11326837,Urban,Lisbon,1,2yr+
LI10,25.09.14,GT_AMAR_0422,0.596809461,13.48349755,Urban,Lisbon,1,2yr+
LI10,25.09.14,GT_AMAR_0423,0.829971981,15.61314365,Urban,Lisbon,1,2yr+
LI10,25.09.14,GT_AMAR_0424,0.651784273,15.75400803,Urban,Lisbon,1,2yr+
LI10,25.09.14,GT_AMAR_0425,0.604469251,14.7233944,Urban,Lisbon,1,2yr+
LI10,25.09.14,GT_AMAR_0426,0.572916285,13.22952043,Urban,Lisbon,1,2yr+
LI11,25.09.14,GT_AMAR_0427,0.451257234,11.154024,Urban,Lisbon,2,2yr+
LI11,25.09.14,GT_AMAR_0428,0.448049243,12.70273992,Urban,Lisbon,2,2yr+
LI11,25.09.14,GT_AMAR_0429,0.488442463,11.63378878,Urban,Lisbon,2,2yr+
LI11,25.09.14,GT_AMAR_0430,0.500911745,10.14782856,Urban,Lisbon,2,2yr+
LI11,25.09.14,GT_AMAR_0431,0.602614771,12.63597513,Urban,Lisbon,2,2yr+
LI11,25.09.14,GT_AMAR_0432,0.626490717,12.27164275,Urban,Lisbon,2,2yr+
LI13,25.09.14,GT_AMAR_0433,0.686778752,14.73486525,Urban,Lisbon,1,2yr+
LI13,25.09.14,GT_AMAR_0434,0.527888041,14.85352637,Urban,Lisbon,1,2yr+
LI13,25.09.14,GT_AMAR_0435,0.572366642,13.91674724,Urban,Lisbon,1,2yr+
LI13,25.09.14,GT_AMAR_0436,0.618032408,15.41092551,Urban,Lisbon,1,2yr+
LI13,25.09.14,GT_AMAR_0437,0.627338982,14.41471692,Urban,Lisbon,1,2yr+
LI13,25.09.14,GT_AMAR_0438,0.584634534,15.49187808,Urban,Lisbon,1,2yr+
LI18,25.09.14,GT_AMAR_0439,0.474161823,11.36317644,Urban,Lisbon,1,2yr+
LI18,25.09.14,GT_AMAR_0440,0.455077813,12.11508047,Urban,Lisbon,1,2yr+
LI18,25.09.14,GT_AMAR_0441,0.453144112,12.29839861,Urban,Lisbon,1,2yr+
LI18,25.09.14,GT_AMAR_0442,0.617975677,12.58419876,Urban,Lisbon,1,2yr+
LI18,25.09.14,GT_AMAR_0443,0.4863936,13.01272994,Urban,Lisbon,1,2yr+
LI18,25.09.14,GT_AMAR_0444,0.488824329,11.63127077,Urban,Lisbon,1,2yr+
LI20,26.09.24,GT_AMAR_0445,0.515172531,12.3611499,Urban,Lisbon,1,2yr+
LI20,26.09.24,GT_AMAR_0446,0.539648827,11.54458757,Urban,Lisbon,1,2yr+
LI20,26.09.24,GT_AMAR_0447,0.495342719,12.66435256,Urban,Lisbon,1,2yr+
LI20,26.09.24,GT_AMAR_0448,0.677059674,12.75843102,Urban,Lisbon,1,2yr+
LI20,26.09.24,GT_AMAR_0449,0.641406146,13.56419645,Urban,Lisbon,1,2yr+
LI20,26.09.24,GT_AMAR_0450,0.50102782,11.75341689,Urban,Lisbon,1,2yr+
LI21,26.09.24,GT_AMAR_0451,0.475729433,14.83341498,Urban,Lisbon,2,1yr
LI21,26.09.24,GT_AMAR_0452,0.526471467,13.84181356,Urban,Lisbon,2,1yr
LI21,26.09.24,GT_AMAR_0453,0.422069641,14.2829108,Urban,Lisbon,2,1yr
LI21,26.09.24,GT_AMAR_0454,0.388178235,14.32545761,Urban,Lisbon,2,1yr
LI21,26.09.24,GT_AMAR_0455,0.470407029,13.65669112,Urban,Lisbon,2,1yr
LI21,26.09.24,GT_AMAR_0456,0.282324991,13.41957116,Urban,Lisbon,2,1yr
LI22,26.09.14,GT_AMAR_0457,0.424238964,14.98012932,Urban,Lisbon,1,1yr
LI22,26.09.14,GT_AMAR_0458,0.340355643,14.86385122,Urban,Lisbon,1,1yr
LI22,26.09.14,GT_AMAR_0459,0.389930098,15.30846728,Urban,Lisbon,1,1yr
LI22,26.09.14,GT_AMAR_0460,0.503551261,14.73086916,Urban,Lisbon,1,1yr
LI22,26.09.14,GT_AMAR_0461,0.507637997,14.22075042,Urban,Lisbon,1,1yr
LI22,26.09.14,GT_AMAR_0462,0.465247283,14.4006118,Urban,Lisbon,1,1yr
LI27,27.09.14,GT_AMAR_0463,0.402364209,13.35488041,Urban,Lisbon,2,1yr
LI27,27.09.14,GT_AMAR_0464,0.417051661,14.73405484,Urban,Lisbon,2,1yr
LI27,27.09.14,GT_AMAR_0465,0.354164938,13.00628036,Urban,Lisbon,2,1yr
LI27,27.09.14,GT_AMAR_0466,0.377543883,13.81544034,Urban,Lisbon,2,1yr
LI27,27.09.14,GT_AMAR_0467,0.31343551,12.72374168,Urban,Lisbon,2,1yr
LI27,27.09.14,GT_AMAR_0468,0.364341463,13.07897091,Urban,Lisbon,2,1yr
LI28,27.09.14,GT_AMAR_0469,0.465748437,10.70135473,Urban,Lisbon,1,2yr+
LI28,27.09.14,GT_AMAR_0470,0.398685681,10.4716284,Urban,Lisbon,1,2yr+
LI28,27.09.14,GT_AMAR_0471,0.412150292,10.02095364,Urban,Lisbon,1,2yr+
LI28,27.09.14,GT_AMAR_0472,0.261677307,10.93955866,Urban,Lisbon,1,2yr+
LI28,27.09.14,GT_AMAR_0473,0.217306456,10.18774681,Urban,Lisbon,1,2yr+
LI28,27.09.14,GT_AMAR_0474,0.317438669,11.39365383,Urban,Lisbon,1,2yr+
LI29,27.09.14,GT_AMAR_0475,0.742767093,9.673477925,Urban,Lisbon,1,2yr+
LI29,27.09.14,GT_AMAR_0476,0.660778212,11.38889227,Urban,Lisbon,1,2yr+
LI29,27.09.14,GT_AMAR_0477,0.669085482,11.60262005,Urban,Lisbon,1,2yr+
LI29,27.09.14,GT_AMAR_0478,0.684922465,10.4389345,Urban,Lisbon,1,2yr+
LI29,27.09.14,GT_AMAR_0479,0.788843708,10.05440058,Urban,Lisbon,1,2yr+
LI29,27.09.14,GT_AMAR_0480,0.760026978,12.54149354,Urban,Lisbon,1,2yr+
LI33,27.09.14,GT_AMAR_0481,0.384841188,13.3761835,Urban,Lisbon,2,1yr
LI33,27.09.14,GT_AMAR_0482,0.363126837,12.02681795,Urban,Lisbon,2,1yr
LI33,27.09.14,GT_AMAR_0483,0.327861146,12.21572715,Urban,Lisbon,2,1yr
LI33,27.09.14,GT_AMAR_0484,0.457665866,12.60386716,Urban,Lisbon,2,1yr
LI33,27.09.14,GT_AMAR_0485,0.491447532,11.79977529,Urban,Lisbon,2,1yr
LI33,27.09.14,GT_AMAR_0486,0.500449424,12.43920668,Urban,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_0487,0.485559957,10.86832873,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_0488,0.503934189,12.74484038,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_0489,0.525931684,12.49708879,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_0490,0.671889288,11.88241048,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_0491,0.530656178,12.43067367,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_0492,0.696442596,11.05243192,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_1429,0.501977259,13.71854169,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_1430,0.588824452,10.47004866,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_1431,0.472988907,11.26367631,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_1432,0.530102499,13.86841592,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_1433,0.541540694,12.88739758,Forest,Lisbon,2,1yr
LI35,30.09.14,GT_AMAR_1434,0.564757344,12.58915801,Forest,Lisbon,2,1yr
LI37,30.09.14,GT_AMAR_0493,0.788816617,14.72517166,Forest,Lisbon,2,1yr
LI37,30.09.14,GT_AMAR_0494,0.646394181,14.2805349,Forest,Lisbon,2,1yr
LI37,30.09.14,GT_AMAR_0495,0.652798846,14.52400957,Forest,Lisbon,2,1yr
LI37,30.09.14,GT_AMAR_0496,0.736319254,14.24605806,Forest,Lisbon,2,1yr
LI37,30.09.14,GT_AMAR_0497,0.698932233,13.85282009,Forest,Lisbon,2,1yr
LI37,30.09.14,GT_AMAR_0498,0.794084573,14.87839416,Forest,Lisbon,2,1yr
LI38,30.09.14,GT_AMAR_0499,0.686867969,14.36310637,Forest,Lisbon,1,2yr+
LI38,30.09.14,GT_AMAR_0500,0.528638209,13.02539936,Forest,Lisbon,1,2yr+
LI38,30.09.14,GT_AMAR_0501,0.557672637,12.58341197,Forest,Lisbon,1,2yr+
LI38,30.09.14,GT_AMAR_0502,0.712800872,14.1971053,Forest,Lisbon,1,2yr+
LI38,30.09.14,GT_AMAR_0503,0.647772329,14.5614894,Forest,Lisbon,1,2yr+
LI38,30.09.14,GT_AMAR_0504,0.610667133,12.80175596,Forest,Lisbon,1,2yr+
LI39,30.09.14,GT_AMAR_0505,0.801029153,16.81773198,Forest,Lisbon,1,2yr+
LI39,30.09.14,GT_AMAR_0506,0.822793562,15.3862114,Forest,Lisbon,1,2yr+
LI39,30.09.14,GT_AMAR_0507,0.886256694,16.04201874,Forest,Lisbon,1,2yr+
LI39,30.09.14,GT_AMAR_0508,0.667108505,14.94268013,Forest,Lisbon,1,2yr+
LI39,30.09.14,GT_AMAR_0509,0.752601135,17.49321144,Forest,Lisbon,1,2yr+
LI39,30.09.14,GT_AMAR_0510,0.644378315,15.22943728,Forest,Lisbon,1,2yr+
LI40,30.09.14,GT_AMAR_0511,0.593051778,16.28588237,Forest,Lisbon,1,2yr+
LI40,30.09.14,GT_AMAR_0512,0.718875096,17.97176567,Forest,Lisbon,1,2yr+
LI40,30.09.14,GT_AMAR_0513,0.700089767,17.36299076,Forest,Lisbon,1,2yr+
LI40,30.09.14,GT_AMAR_0514,0.507348886,16.55160749,Forest,Lisbon,1,2yr+
LI40,30.09.14,GT_AMAR_0515,0.520071243,14.31413758,Forest,Lisbon,1,2yr+
LI40,30.09.14,GT_AMAR_0516,0.553138709,17.59939219,Forest,Lisbon,1,2yr+
LI42,30.09.14,GT_AMAR_0517,0.762794517,14.3298363,Forest,Lisbon,1,2yr+
LI42,30.09.14,GT_AMAR_0518,0.474566911,13.83921824,Forest,Lisbon,1,2yr+
LI42,30.09.14,GT_AMAR_0519,0.921836212,13.25447071,Forest,Lisbon,1,2yr+
LI42,30.09.14,GT_AMAR_0520,0.653276157,13.46534925,Forest,Lisbon,1,2yr+
LI42,30.09.14,GT_AMAR_0521,0.610387616,13.3401759,Forest,Lisbon,1,2yr+
LI42,30.09.14,GT_AMAR_0522,0.722150603,14.05779834,Forest,Lisbon,1,2yr+
LI43,30.09.14,GT_AMAR_0523,0.68505413,11.63933148,Forest,Lisbon,1,2yr+
LI43,30.09.14,GT_AMAR_0524,0.615730782,9.590212894,Forest,Lisbon,1,2yr+
LI43,30.09.14,GT_AMAR_0525,0.770544506,9.301602226,Forest,Lisbon,1,2yr+
LI43,30.09.14,GT_AMAR_0526,0.78819225,10.56233184,Forest,Lisbon,1,2yr+
LI43,30.09.14,GT_AMAR_0527,0.618802264,9.062706109,Forest,Lisbon,1,2yr+
LI43,30.09.14,GT_AMAR_0528,0.700883645,12.16393634,Forest,Lisbon,1,2yr+
LI46,30.09.14,GT_AMAR_0529,0.648244218,12.31389835,Forest,Lisbon,1,1yr
LI46,30.09.14,GT_AMAR_0530,0.731039463,11.79618072,Forest,Lisbon,1,1yr
LI46,30.09.14,GT_AMAR_0531,0.624216635,11.13572156,Forest,Lisbon,1,1yr
LI46,30.09.14,GT_AMAR_0532,0.645663328,13.55420554,Forest,Lisbon,1,1yr
LI46,30.09.14,GT_AMAR_0533,0.59906486,11.25757633,Forest,Lisbon,1,1yr
LI46,30.09.14,GT_AMAR_0534,0.558526558,12.27815755,Forest,Lisbon,1,1yr
LI57,01.10.14,GT_AMAR_0535,0.79250198,12.38762649,Forest,Lisbon,2,2yr+
LI57,01.10.14,GT_AMAR_0536,0.727435164,12.21819181,Forest,Lisbon,2,2yr+
LI57,01.10.14,GT_AMAR_0537,0.67381538,11.47688116,Forest,Lisbon,2,2yr+
LI57,01.10.14,GT_AMAR_0538,0.792314366,11.30555305,Forest,Lisbon,2,2yr+
LI57,01.10.14,GT_AMAR_0539,0.710993332,12.19198665,Forest,Lisbon,2,2yr+
LI57,01.10.14,GT_AMAR_0540,0.790210481,13.48624164,Forest,Lisbon,2,2yr+
LI58,01.10.14,GT_AMAR_0541,0.960627809,12.56847078,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_0542,0.845477138,12.76530589,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_0543,0.73955066,11.66482908,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_0544,0.810902193,14.27541134,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_0545,0.893462432,13.38730494,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_0546,0.748836832,13.10289334,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_1423,0.723774063,11.40674098,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_1424,0.704266147,14.06614133,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_1425,0.699102603,12.62643239,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_1426,0.735226603,13.99938135,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_1427,0.737354817,14.65088598,Forest,Lisbon,1,2yr+
LI58,01.10.14,GT_AMAR_1428,0.763141783,13.68347026,Forest,Lisbon,1,2yr+
